state,district,market,crop,variety,date,min_price,max_price,price_per_kg
Andhra Pradesh,Chittor,Chittoor,Gur(Jaggery),NO 2,2025-08-19,3000.0,3500.0,3500.0
Andhra Pradesh,Chittor,Palamaner,Brinjal,Brinjal,2025-08-19,2500.0,4000.0,3000.0
Andhra Pradesh,Chittor,Palamaner,Ridgeguard(Tori),Ridgeguard(Tori),2025-08-19,2000.0,3000.0,2500.0
Andhra Pradesh,East Godavari,Ravulapelem,Banana,Amruthapani,2025-08-19,2700.0,3400.0,3200.0
Andhra Pradesh,East Godavari,Ravulapelem,Banana,Bhushavali(Pacha),2025-08-19,2100.0,2500.0,2300.0
Andhra Pradesh,East Godavari,Ravulapelem,Banana,Chakkarakeli(White),2025-08-19,1800.0,2800.0,2500.0
Andhra Pradesh,Guntur,Duggirala,Turmeric,Finger,2025-08-19,9811.0,10500.0,10300.0
Andhra Pradesh,Guntur,Tenali,Black Gram (Urd Beans)(Whole),Black Gram (Whole),2025-08-19,7400.0,7800.0,7600.0
Andhra Pradesh,Guntur,Tenali,Black Gram (Urd Beans)(Whole),Black Gram (Whole),2025-08-19,6500.0,7000.0,6800.0
Andhra Pradesh,Kurnool,Kurnool,Groundnut,Local,2025-08-19,2566.0,6819.0,4653.0
Andhra Pradesh,Kurnool,Yemmiganur,Groundnut,TMV-2,2025-08-19,2680.0,7192.0,6810.0
Andhra Pradesh,Nellore,Atmakur(SPS),Cotton,Local,2025-08-19,7121.0,7600.0,7521.0
Andhra Pradesh,Visakhapatnam,Chintapally,Turmeric,Finger,2025-08-19,7000.0,8000.0,7500.0
Bihar,Madhubani,Jainagar,Onion,Medium,2025-08-19,2400.0,2600.0,2500.0
Bihar,Rohtas,Natwar,Potato,Jyoti,2025-08-19,1200.0,1400.0,1300.0
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Mousambi(Sweet Lime),Other,2025-08-19,1500.0,3500.0,3000.0
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Plum,Other,2025-08-19,5000.0,7000.0,6000.0
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,2025-08-19,300.0,1600.0,1200.0
Gujarat,Ahmedabad,Mandal,Cummin Seed(Jeera),Other,2025-08-19,17005.0,18375.0,17750.0
Gujarat,Ahmedabad,Sanad,Paddy(Dhan)(Common),Other,2025-08-19,2116.0,2488.0,2302.0
Gujarat,Ahmedabad,Viramgam,Castor Seed,Castor seed,2025-08-19,6460.0,6475.0,6470.0
Gujarat,Ahmedabad,Viramgam,"Sesamum(Sesame,Gingelly,Til)",Other,2025-08-19,8590.0,8915.0,8750.0
Gujarat,Amreli,Bagasara,Arhar (Tur/Red Gram)(Whole),777 New Ind,2025-08-19,5000.0,5200.0,5100.0
Gujarat,Amreli,Bagasara,"Sesamum(Sesame,Gingelly,Til)",White,2025-08-19,7000.0,9000.0,8000.0
Gujarat,Amreli,Bagasara,Soyabean,Yellow,2025-08-19,4250.0,4350.0,4300.0
Gujarat,Amreli,Bagasara,Wheat,Lokwan Gujrat,2025-08-19,2555.0,2615.0,2585.0
Gujarat,Amreli,Damnagar,Ginger(Green),Green Ginger,2025-08-19,4500.0,6000.0,5500.0
Gujarat,Amreli,Damnagar,Guar,Gwar,2025-08-19,2800.0,3500.0,3200.0
Gujarat,Amreli,Damnagar,Lemon,Lemon,2025-08-19,1200.0,2000.0,1500.0
Gujarat,Amreli,Damnagar,Tomato,Local,2025-08-19,2500.0,4200.0,3500.0
Gujarat,Amreli,Savarkundla,Wheat,Lokwan,2025-08-19,2250.0,2825.0,2500.0
Gujarat,Anand,Khambhat(Veg Yard Khambhat),Tomato,Other,2025-08-19,4500.0,5000.0,4800.0
Gujarat,Banaskanth,Vadgam,Groundnut,Other,2025-08-19,3905.0,4355.0,4150.0
Gujarat,Bharuch,Jambusar(Kaavi),Castor Seed,Other,2025-08-19,5400.0,6200.0,5800.0
Gujarat,Bharuch,Jambusar(Kaavi),Cotton,Other,2025-08-19,5600.0,6200.0,5900.0
Gujarat,Bharuch,Jambusar(Kaavi),Jowar(Sorghum),Other,2025-08-19,3300.0,3900.0,3600.0
Gujarat,Botad,Botad,Bengal Gram(Gram)(Whole),Other,2025-08-19,4375.0,5780.0,5050.0
Gujarat,Botad,Botad,Corriander seed,Other,2025-08-19,4450.0,4450.0,4450.0
Gujarat,Botad,Botad,Jowar(Sorghum),Other,2025-08-19,3150.0,4055.0,3650.0
Gujarat,Botad,Botad(Haddad),Cotton,Shanker 6 (B) 30mm FIne,2025-08-19,7000.0,7000.0,7000.0
Gujarat,Chhota Udaipur,Kalediya,Cotton,Shanker 6 (B) 30mm FIne,2025-08-19,6800.0,6950.0,6900.0
Gujarat,Dahod,Dahod,Arhar (Tur/Red Gram)(Whole),Other,2025-08-19,5300.0,5600.0,5400.0
Gujarat,Dahod,Dahod,Bengal Gram(Gram)(Whole),Other,2025-08-19,6125.0,6150.0,6135.0
Gujarat,Dahod,Dahod(Veg. Market),Bottle gourd,Bottle Gourd,2025-08-19,300.0,1500.0,900.0
Gujarat,Dahod,Dahod(Veg. Market),Brinjal,Brinjal,2025-08-19,400.0,2500.0,1450.0
Gujarat,Dahod,Dahod(Veg. Market),Coriander(Leaves),Coriander,2025-08-19,1500.0,6000.0,3750.0
Gujarat,Dahod,Dahod(Veg. Market),Onion,Onion,2025-08-19,800.0,1300.0,1050.0
Gujarat,Dahod,Dahod(Veg. Market),Potato,Potato,2025-08-19,1400.0,1500.0,1450.0
Gujarat,Dahod,Limkheda,Maize,Other,2025-08-19,2350.0,2400.0,2375.0
Gujarat,Gandhinagar,Dehgam,Castor Seed,Other,2025-08-19,6350.0,6400.0,6375.0
Gujarat,Gandhinagar,Dehgam,Paddy(Dhan)(Common),Other,2025-08-19,1875.0,2250.0,2062.0
Gujarat,Gandhinagar,Dehgam(Rekhiyal),Paddy(Dhan)(Common),Other,2025-08-19,1825.0,2175.0,2000.0
Gujarat,Jamnagar,Dhrol,Wheat,Other,2025-08-19,2105.0,2570.0,2340.0
Gujarat,Kheda,Kapadvanj,Tomato,Other,2025-08-19,4000.0,4500.0,4200.0
Gujarat,Kheda,Matar(Limbasi),Paddy(Dhan)(Common),Other,2025-08-19,2315.0,2365.0,2345.0
Gujarat,Kheda,Nadiad,Potato,Other,2025-08-19,1800.0,2000.0,1900.0
Gujarat,Kheda,Nadiad,Potato,Other,2025-08-19,1300.0,1500.0,1400.0
Gujarat,Kheda,Nadiyad(Chaklasi),Bhindi(Ladies Finger),Bhindi,2025-08-19,1500.0,1800.0,1600.0
Gujarat,Kheda,Nadiyad(Chaklasi),Potato,Potato,2025-08-19,900.0,1000.0,950.0
Gujarat,Kheda,Nadiyad(Piplag),Bhindi(Ladies Finger),Bhindi,2025-08-19,1500.0,2000.0,1750.0
Gujarat,Kheda,Nadiyad(Piplag),Tomato,Tomato,2025-08-19,2000.0,2500.0,2200.0
Gujarat,Mehsana,Unava,Castor Seed,Other,2025-08-19,6500.0,6530.0,6525.0
Gujarat,Mehsana,Vijapur(Gojjariya),Castor Seed,Other,2025-08-19,6480.0,6480.0,6480.0
Gujarat,Navsari,Navsari,Lemon,Lemon,2025-08-19,5000.0,6000.0,5500.0
Gujarat,Panchmahals,Morva Hafad,Wheat,Other,2025-08-19,2400.0,2500.0,2450.0
Gujarat,Patan,Siddhpur,Castor Seed,Castor seed,2025-08-19,6250.0,6555.0,6402.0
Gujarat,Porbandar,Porbandar,Green Chilli,Green Chilly,2025-08-19,3000.0,4000.0,3500.0
Gujarat,Porbandar,Porbandar,Water Melon,Other,2025-08-19,2000.0,2500.0,2250.0
Gujarat,Rajkot,Dhoraji,Soyabean,Yellow,2025-08-19,4330.0,4405.0,4375.0
Gujarat,Rajkot,Gondal(Veg.market Gondal),Bhindi(Ladies Finger),Bhindi,2025-08-19,500.0,2000.0,1250.0
Gujarat,Rajkot,Gondal(Veg.market Gondal),Carrot,Carrot,2025-08-19,1500.0,3500.0,2500.0
Gujarat,Rajkot,Gondal(Veg.market Gondal),Cauliflower,Cauliflower,2025-08-19,1000.0,2500.0,1750.0
Gujarat,Rajkot,Gondal(Veg.market Gondal),Cucumbar(Kheera),Cucumbar,2025-08-19,200.0,2000.0,1100.0
Gujarat,Rajkot,Gondal(Veg.market Gondal),Potato,Potato,2025-08-19,200.0,330.0,265.0
Gujarat,Rajkot,Gondal(Veg.market Gondal),Tomato,Tomato,2025-08-19,3000.0,6500.0,4750.0
Gujarat,Rajkot,Rajkot,Corriander seed,Coriander Seed,2025-08-19,6900.0,7300.0,7150.0
Gujarat,Rajkot,Rajkot,Groundnut,Bold,2025-08-19,4500.0,5595.0,5125.0
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,2025-08-19,2525.0,2635.0,2605.0
Gujarat,Rajkot,Rajkot,Wheat,Sharbati,2025-08-19,2555.0,2925.0,2700.0
Gujarat,Sabarkantha,Malpur,Wheat,Other,2025-08-19,2350.0,2425.0,2387.5
Gujarat,Surat,Bardoli(Katod),Brinjal,Other,2025-08-19,1200.0,2500.0,1850.0
Gujarat,Surat,Surat,Bitter gourd,Other,2025-08-19,1500.0,3000.0,2250.0
Gujarat,Surat,Surat,Bottle gourd,Other,2025-08-19,2000.0,4000.0,3000.0
Gujarat,Surat,Surat,Cabbage,Other,2025-08-19,500.0,1200.0,850.0
Gujarat,Surat,Surat,Capsicum,Other,2025-08-19,2000.0,3500.0,2750.0
Gujarat,Surat,Surat,French Beans (Frasbean),Other,2025-08-19,3000.0,5000.0,4000.0
Gujarat,Surat,Surat,Pointed gourd (Parval),Other,2025-08-19,2000.0,4000.0,3000.0
Gujarat,Surat,Surat,Tomato,Other,2025-08-19,2500.0,5500.0,4000.0
Gujarat,Surat,Surat,Yam (Ratalu),Other,2025-08-19,6000.0,17500.0,11750.0
Gujarat,Surendranagar,Chotila,Wheat,Local,2025-08-19,2250.0,2650.0,2450.0
Gujarat,Surendranagar,Vadhvan,Banana,Other,2025-08-19,2000.0,3000.0,2500.0
Gujarat,Surendranagar,Vadhvan,Cauliflower,Cauliflower,2025-08-19,1500.0,2000.0,1750.0
Gujarat,Surendranagar,Vadhvan,Coriander(Leaves),Coriander,2025-08-19,500.0,1000.0,750.0
Gujarat,Surendranagar,Vadhvan,Peas Wet,Peas Wet,2025-08-19,12500.0,13000.0,12750.0
Gujarat,Surendranagar,Vadhvan,Potato,Potato,2025-08-19,1500.0,2000.0,1750.0
Gujarat,Surendranagar,Vadhvan,Spinach,Spinach,2025-08-19,500.0,750.0,625.0
Gujarat,Vadodara(Baroda),Padra,Cluster beans,Other,2025-08-19,2000.0,2750.0,2400.0
Gujarat,Vadodara(Baroda),Padra,Cucumbar(Kheera),Other,2025-08-19,1000.0,2500.0,1750.0
Gujarat,Vadodara(Baroda),Padra,Drumstick,Other,2025-08-19,3500.0,4000.0,3750.0
Gujarat,Vadodara(Baroda),Padra,Tomato,Other,2025-08-19,2000.0,5500.0,4000.0
Haryana,Ambala,Ambala Cantt.,Banana,Other,2025-08-19,2000.0,2600.0,2200.0
Haryana,Ambala,Ambala Cantt.,Brinjal,Brinjal,2025-08-19,1000.0,1500.0,1200.0
Haryana,Ambala,Barara,Banana,Other,2025-08-19,2200.0,2500.0,2200.0
Haryana,Ambala,Barara,Bhindi(Ladies Finger),Other,2025-08-19,1000.0,1200.0,1200.0
Haryana,Ambala,Barara,Cauliflower,Other,2025-08-19,700.0,700.0,700.0
Haryana,Ambala,Barara,Coriander(Leaves),Coriander,2025-08-19,1200.0,2000.0,1500.0
Haryana,Ambala,Barara,Cucumbar(Kheera),Other,2025-08-19,700.0,700.0,700.0
Haryana,Ambala,Barara,Green Chilli,Other,2025-08-19,1500.0,2000.0,1500.0
Haryana,Ambala,Barara,Mango,Other,2025-08-19,3500.0,4000.0,3500.0
Haryana,Ambala,Barara,Pineapple,Other,2025-08-19,3000.0,3500.0,3000.0
Haryana,Gurgaon,Gurgaon,Mango,Other,2025-08-19,5000.0,10000.0,7500.0
Haryana,Gurgaon,Sohna,Bhindi(Ladies Finger),Bhindi,2025-08-19,1500.0,2500.0,1800.0
Haryana,Gurgaon,Sohna,Bottle gourd,Bottle Gourd,2025-08-19,1200.0,1800.0,1500.0
Haryana,Gurgaon,Sohna,Cucumbar(Kheera),Cucumbar,2025-08-19,1200.0,2000.0,1800.0
Haryana,Gurgaon,Sohna,Guava,Guava,2025-08-19,1500.0,1500.0,1500.0
Haryana,Hissar,Barwala(Hisar),Guava,Other,2025-08-19,1500.0,1600.0,1550.0
Haryana,Hissar,Barwala(Hisar),Pumpkin,Other,2025-08-19,900.0,1000.0,950.0
Haryana,Hissar,Hansi,Bitter gourd,Other,2025-08-19,3000.0,4000.0,3500.0
Haryana,Hissar,Hansi,Bottle gourd,Other,2025-08-19,1500.0,2000.0,1800.0
Haryana,Hissar,Hansi,Brinjal,Other,2025-08-19,2000.0,3000.0,2500.0
Haryana,Hissar,Hansi,Chikoos(Sapota),Other,2025-08-19,5000.0,7000.0,6000.0
Haryana,Hissar,Hansi,Lemon,Other,2025-08-19,3000.0,5000.0,4000.0
Haryana,Hissar,Hansi,Potato,Other,2025-08-19,1000.0,3500.0,1500.0
Haryana,Hissar,Hansi,Raddish,Other,2025-08-19,3000.0,4000.0,3500.0
Haryana,Hissar,Hansi,Ridgeguard(Tori),Other,2025-08-19,3000.0,3500.0,3300.0
Haryana,Jhajar,Bahadurgarh,Apple,Other,2025-08-19,7000.0,8000.0,7500.0
Haryana,Jhajar,Bahadurgarh,Bitter gourd,Other,2025-08-19,3500.0,6000.0,5000.0
Haryana,Jhajar,Bahadurgarh,Bottle gourd,Other,2025-08-19,1200.0,1300.0,1250.0
Haryana,Jhajar,Bahadurgarh,Brinjal,Other,2025-08-19,1500.0,3500.0,3000.0
Haryana,Jhajar,Bahadurgarh,Tinda,Other,2025-08-19,3000.0,7000.0,5000.0
Haryana,Karnal,Indri,Apple,Other,2025-08-19,6000.0,6000.0,6000.0
Haryana,Karnal,Indri,Pomegranate,Other,2025-08-19,9000.0,9000.0,9000.0
Haryana,Karnal,Indri,Tomato,Other,2025-08-19,4400.0,4400.0,4400.0
Haryana,Kurukshetra,Ladwa,Bitter gourd,Bitter Gourd,2025-08-19,2500.0,2500.0,2500.0
Haryana,Kurukshetra,Ladwa,Bottle gourd,Bottle Gourd,2025-08-19,1000.0,1000.0,1000.0
Haryana,Kurukshetra,Ladwa,Pomegranate,Pomogranate,2025-08-19,8000.0,8000.0,8000.0
Haryana,Mahendragarh-Narnaul,Narnaul,Capsicum,Capsicum,2025-08-19,4000.0,6000.0,6000.0
Haryana,Mahendragarh-Narnaul,Narnaul,Coriander(Leaves),Coriander,2025-08-19,5000.0,5000.0,5000.0
Haryana,Mahendragarh-Narnaul,Narnaul,Pear(Marasebu),Pears,2025-08-19,5000.0,5000.0,5000.0
Haryana,Mahendragarh-Narnaul,Narnaul,Tender Coconut,Tender Coconut,2025-08-19,5000.0,6000.0,6000.0
Haryana,Mewat,Tauru,Mousambi(Sweet Lime),Other,2025-08-19,3500.0,3500.0,3500.0
Haryana,Panipat,Panipat,Banana,Other,2025-08-19,2000.0,2400.0,2200.0
Haryana,Panipat,Panipat,Brinjal,Arkasheela Mattigulla,2025-08-19,700.0,1500.0,1100.0
Haryana,Panipat,Panipat,Cabbage,Other,2025-08-19,800.0,1400.0,1100.0
Haryana,Panipat,Samalkha,Bhindi(Ladies Finger),Bhindi,2025-08-19,1500.0,1500.0,1500.0
Haryana,Panipat,Samalkha,Colacasia,Colacasia,2025-08-19,2400.0,2400.0,2400.0
Haryana,Panipat,Samalkha,Ginger(Dry),Other,2025-08-19,6000.0,6000.0,6000.0
Haryana,Panipat,Samalkha,Green Chilli,Green Chilly,2025-08-19,6000.0,6000.0,6000.0
Haryana,Panipat,Samalkha,Lemon,Lemon,2025-08-19,6000.0,6000.0,6000.0
Haryana,Panipat,Samalkha,Tomato,Local,2025-08-19,2900.0,2900.0,2900.0
Haryana,Rewari,Kosli,Bottle gourd,Bottle Gourd,2025-08-19,1000.0,1000.0,1000.0
Haryana,Rewari,Kosli,Cucumbar(Kheera),Other,2025-08-19,1800.0,1800.0,1800.0
Haryana,Rewari,Kosli,Potato,Other,2025-08-19,1000.0,1000.0,1000.0
Haryana,Rohtak,Meham,Apple,Apple,2025-08-19,3000.0,5000.0,4000.0
Haryana,Rohtak,Meham,Banana,Other,2025-08-19,1600.0,1600.0,1600.0
Haryana,Rohtak,Meham,Bhindi(Ladies Finger),Bhindi,2025-08-19,2000.0,2000.0,2000.0
Haryana,Rohtak,Meham,Guava,Guava,2025-08-19,500.0,1200.0,800.0
Haryana,Rohtak,Meham,Mousambi(Sweet Lime),Mousambi,2025-08-19,2500.0,2800.0,2600.0
Haryana,Rohtak,Meham,Onion,Other,2025-08-19,1700.0,1700.0,1700.0
Haryana,Rohtak,Rohtak,Mousambi(Sweet Lime),Other,2025-08-19,2000.0,3500.0,2500.0
Haryana,Rohtak,Rohtak,Pineapple,Other,2025-08-19,2000.0,3500.0,2500.0
Haryana,Sonipat,Ganaur,Capsicum,Capsicum,2025-08-19,3500.0,4000.0,3800.0
Haryana,Sonipat,Ganaur,Carrot,Carrot,2025-08-19,3500.0,4000.0,3800.0
Haryana,Sonipat,Ganaur,Cucumbar(Kheera),Cucumbar,2025-08-19,1500.0,2000.0,1800.0
Haryana,Sonipat,Ganaur,Raddish,Raddish,2025-08-19,2000.0,2500.0,2200.0
Haryana,Sonipat,Gohana,Brinjal,Other,2025-08-19,1200.0,3000.0,2000.0
Haryana,Sonipat,Gohana,Green Chilli,Other,2025-08-19,5000.0,7000.0,6000.0
Haryana,Sonipat,Sonepat,Apple,Other,2025-08-19,4200.0,5200.0,4200.0
Haryana,Sonipat,Sonepat,Cucumbar(Kheera),Other,2025-08-19,1500.0,3200.0,1500.0
Haryana,Sonipat,Sonepat,Onion,Other,2025-08-19,1200.0,1600.0,1200.0
Haryana,Yamuna Nagar,Chhachrauli,Apple,Apple,2025-08-19,12000.0,12000.0,12000.0
Haryana,Yamuna Nagar,Chhachrauli,Onion,Onion,2025-08-19,1900.0,2500.0,1900.0
Haryana,Yamuna Nagar,Chhachrauli,Potato,Potato,2025-08-19,1100.0,1200.0,1100.0
Haryana,Yamuna Nagar,Chhachrauli,Ridgeguard(Tori),Ridgeguard(Tori),2025-08-19,1800.0,2000.0,1800.0
Haryana,Yamuna Nagar,Jagadhri,Apple,Other,2025-08-19,4000.0,8000.0,7000.0
Haryana,Yamuna Nagar,Jagadhri,Cabbage,Other,2025-08-19,1000.0,1200.0,1100.0
Haryana,Yamuna Nagar,Jagadhri,Onion,Other,2025-08-19,1400.0,1800.0,1600.0
Haryana,Yamuna Nagar,Jagadhri,Potato,Other,2025-08-19,900.0,1040.0,1025.0
Haryana,Yamuna Nagar,Jagadhri,Raddish,Other,2025-08-19,1500.0,1800.0,1650.0
Haryana,Yamuna Nagar,Sadhaura,Capsicum,Capsicum,2025-08-19,3000.0,5000.0,4000.0
Haryana,Yamuna Nagar,Sadhaura,Onion,Onion,2025-08-19,1600.0,1800.0,1700.0
Himachal Pradesh,Bilaspur,Bilaspur,Cauliflower,Other,2025-08-19,3500.0,5000.0,4800.0
Himachal Pradesh,Bilaspur,Bilaspur,Potato,Local,2025-08-19,1200.0,2400.0,1600.0
Himachal Pradesh,Bilaspur,Bilaspur,Tomato,Local,2025-08-19,4000.0,6200.0,4800.0
Himachal Pradesh,Chamba,Chamba,Cauliflower,Other,2025-08-19,5000.0,5500.0,5250.0
Himachal Pradesh,Chamba,Chamba,Green Chilli,Other,2025-08-19,6000.0,7000.0,6500.0
Himachal Pradesh,Chamba,Chamba,Onion,Other,2025-08-19,2300.0,2500.0,2400.0
Himachal Pradesh,Chamba,Chamba,Tomato,Other,2025-08-19,6000.0,6500.0,6250.0
Himachal Pradesh,Kangra,Dharamshala,Brinjal,Other,2025-08-19,2600.0,3000.0,2800.0
Himachal Pradesh,Kangra,Dharamshala,French Beans (Frasbean),Other,2025-08-19,9000.0,10000.0,9500.0
Himachal Pradesh,Kangra,Dharamshala,Green Chilli,Other,2025-08-19,6000.0,7000.0,6500.0
Himachal Pradesh,Kangra,Kangra,Banana,Other,2025-08-19,4000.0,5000.0,4500.0
Himachal Pradesh,Kangra,Kangra,Bottle gourd,Other,2025-08-19,2500.0,4000.0,3500.0
Himachal Pradesh,Kangra,Kangra,Ginger(Green),Other,2025-08-19,7800.0,8000.0,7900.0
Himachal Pradesh,Kangra,Kangra,Guava,Other,2025-08-19,5000.0,6000.0,5500.0
Himachal Pradesh,Kangra,Kangra,Onion,Other,2025-08-19,2200.0,2400.0,2300.0
Himachal Pradesh,Kangra,Kangra,Pumpkin,Other,2025-08-19,1500.0,2200.0,1800.0
Himachal Pradesh,Kangra,Kangra,Tomato,Other,2025-08-19,5600.0,6000.0,5800.0
Himachal Pradesh,Kangra,Kangra(Baijnath),Bottle gourd,Bottle Gourd,2025-08-19,3400.0,4500.0,4000.0
Himachal Pradesh,Kangra,Kangra(Baijnath),Capsicum,Capsicum,2025-08-19,7400.0,7500.0,7500.0
Himachal Pradesh,Kangra,Kangra(Baijnath),Lemon,Lemon,2025-08-19,6500.0,7000.0,6800.0
Himachal Pradesh,Kangra,Kangra(Baijnath),Peas Wet,Other,2025-08-19,10800.0,11000.0,10900.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Bottle gourd,Bottle Gourd,2025-08-19,2800.0,3500.0,3100.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Papaya,Other,2025-08-19,3300.0,3400.0,3350.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Banana,Amruthapani,2025-08-19,4000.0,4800.0,4500.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Brinjal,Arkasheela Mattigulla,2025-08-19,2000.0,2800.0,2400.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),French Beans (Frasbean),French Beans (Frasbean),2025-08-19,8000.0,9000.0,8500.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Green Chilli,Green Chilly,2025-08-19,5000.0,5500.0,5200.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Lemon,Lemon,2025-08-19,5000.0,6000.0,5500.0
Himachal Pradesh,Kangra,Palampur,Bitter gourd,Other,2025-08-19,3800.0,4000.0,3900.0
Himachal Pradesh,Kangra,Palampur,Bottle gourd,Bottle Gourd,2025-08-19,2500.0,3000.0,2700.0
Himachal Pradesh,Kangra,Palampur,Colacasia,Colacasia,2025-08-19,2500.0,3000.0,2700.0
Himachal Pradesh,Kangra,Palampur,Lemon,Other,2025-08-19,7000.0,8000.0,7500.0
Himachal Pradesh,Kangra,Palampur,Pumpkin,Other,2025-08-19,1500.0,2000.0,1700.0
Himachal Pradesh,Kangra,Palampur,Raddish,Raddish,2025-08-19,2000.0,2500.0,2200.0
Himachal Pradesh,Kullu,Bandrol,Cauliflower,Other,2025-08-19,1000.0,1500.0,1200.0
Himachal Pradesh,Kullu,Bhuntar,Cauliflower,Other,2025-08-19,1000.0,2000.0,1500.0
Himachal Pradesh,Kullu,Bhuntar,Garlic,Other,2025-08-19,4000.0,10000.0,7000.0
Himachal Pradesh,Kullu,Bhuntar,Potato,Other,2025-08-19,2500.0,2800.0,2600.0
Himachal Pradesh,Kullu,Bhuntar,Tomato,Other,2025-08-19,1000.0,3000.0,2000.0
Himachal Pradesh,Kullu,Kullu(Chauri Bihal),Cucumbar(Kheera),Other,2025-08-19,500.0,1200.0,1000.0
Himachal Pradesh,Mandi,Mandi(Mandi),Bottle gourd,Bottle Gourd,2025-08-19,2000.0,2800.0,2500.0
Himachal Pradesh,Mandi,Mandi(Mandi),Brinjal,Other,2025-08-19,1000.0,2500.0,1500.0
Himachal Pradesh,Mandi,Mandi(Mandi),Colacasia,Colacasia,2025-08-19,2000.0,3000.0,2500.0
Himachal Pradesh,Mandi,Mandi(Mandi),Garlic,Other,2025-08-19,10000.0,10000.0,10000.0
Himachal Pradesh,Mandi,Mandi(Mandi),Onion,Onion,2025-08-19,2000.0,2500.0,2200.0
Himachal Pradesh,Mandi,Mandi(Mandi),Peas cod,Peas cod,2025-08-19,2000.0,6000.0,6000.0
Himachal Pradesh,Mandi,Mandi(Mandi),Spinach,Other,2025-08-19,3000.0,4000.0,4000.0
Himachal Pradesh,Sirmore,Nahan,Bitter gourd,Bitter Gourd,2025-08-19,2000.0,2500.0,2200.0
Himachal Pradesh,Sirmore,Nahan,Bottle gourd,Bottle Gourd,2025-08-19,1500.0,2000.0,1800.0
Himachal Pradesh,Sirmore,Nahan,Green Chilli,Other,2025-08-19,4000.0,5000.0,4500.0
Himachal Pradesh,Sirmore,Paonta Sahib,French Beans (Frasbean),Other,2025-08-19,5000.0,6000.0,5500.0
Himachal Pradesh,Sirmore,Paonta Sahib,Green Chilli,Other,2025-08-19,4000.0,5000.0,4500.0
Himachal Pradesh,Sirmore,Paonta Sahib,Potato,Other,2025-08-19,1000.0,1500.0,1200.0
Himachal Pradesh,Sirmore,Paonta Sahib,Pumpkin,Other,2025-08-19,1500.0,2000.0,1800.0
Himachal Pradesh,Solan,Waknaghat,Capsicum,Capsicum,2025-08-19,1000.0,3000.0,3000.0
Himachal Pradesh,Solan,Waknaghat,French Beans (Frasbean),French Beans (Frasbean),2025-08-19,4000.0,5000.0,5000.0
Himachal Pradesh,Solan,Waknaghat,Tomato,Deshi,2025-08-19,1000.0,3400.0,3400.0
Jammu and Kashmir,Anantnag,Kulgam,Apple,Other,2025-08-19,3529.41,5352.94,5294.12
Jammu and Kashmir,Anantnag,Kulgam,Pear(Marasebu),Other,2025-08-19,2250.0,4000.0,3750.0
Jammu and Kashmir,Baramulla,Nowpora,Pear(Marasebu),Other,2025-08-19,2900.0,5900.0,4400.0
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Apple,Delicious,2025-08-19,3000.0,7000.0,5000.0
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Cauliflower,Other,2025-08-19,2000.0,2600.0,2300.0
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),French Beans (Frasbean),French Beans (Frasbean),2025-08-19,4000.0,5000.0,4500.0
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Ginger(Green),Other,2025-08-19,4000.0,5000.0,4500.0
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Green Chilli,Other,2025-08-19,3500.0,4500.0,4000.0
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Knool Khol,Other,2025-08-19,2500.0,3000.0,2750.0
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Papaya,Other,2025-08-19,3000.0,3400.0,3200.0
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Plum,Other,2025-08-19,4000.0,5000.0,4500.0
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Pomegranate,Other,2025-08-19,8000.0,14000.0,11000.0
Jammu and Kashmir,Jammu,Narwal Jammu (F&V),Ridgeguard(Tori),Other,2025-08-19,2300.0,2500.0,2400.0
Jammu and Kashmir,Kathua,Kathua,Apple,Delicious,2025-08-19,10000.0,12000.0,11000.0
Jammu and Kashmir,Kathua,Kathua,Bitter gourd,Other,2025-08-19,2500.0,3000.0,2750.0
Jammu and Kashmir,Kathua,Kathua,Cabbage,Other,2025-08-19,2000.0,2200.0,2100.0
Jammu and Kashmir,Kathua,Kathua,Cucumbar(Kheera),Other,2025-08-19,2000.0,2200.0,2100.0
Jammu and Kashmir,Kathua,Kathua,Garlic,Garlic,2025-08-19,12000.0,13000.0,12500.0
Jammu and Kashmir,Kathua,Kathua,Ginger(Green),Other,2025-08-19,6000.0,6500.0,6250.0
